Time,stratify_key,protocol_cat_encoded
126.899952,5_4,3
126.900519,6_4,3
126.901935,5_4,3
126.90258,5_4,3
126.90442,6_4,3
126.90442,6_4,3
126.904604,5_4,3
126.904899,5_4,3
126.905132,5_4,3
126.905379,5_4,3
126.907583,5_4,3
126.90848,5_4,3
126.909031,5_4,3
126.909601,5_4,3
126.909982,5_4,3
126.910394,5_4,3
126.91066,5_4,3
126.910984,5_4,3
126.915489,6_4,3
126.915489,6_4,3
126.916164,5_4,3
126.924345,5_4,3
126.928545,6_4,3
126.930032,6_4,3
126.930032,6_4,3
126.930032,6_4,3
126.930032,6_4,3
126.931506,6_4,3
126.931506,6_4,3
126.93208,6_4,3
126.93208,6_4,3
126.93208,6_4,3
126.93208,6_4,3
126.93208,6_4,3
126.93208,6_4,3
126.933687,6_4,3
126.933687,6_4,3
126.933687,6_4,3
126.933687,6_4,3
126.933687,6_4,3
126.934565,5_4,3
126.93616,6_4,3
126.937693,5_4,3
126.937852,5_4,3
126.942009,5_4,3
126.951227,5_4,3
126.954458,5_4,3
126.964431,6_4,3
126.964431,6_4,3
126.975919,6_4,3
126.975919,6_4,3
126.975919,6_4,3
126.975919,6_4,3
126.975919,6_4,3
126.975919,6_4,3
126.975919,6_4,3
126.975919,6_4,3
126.975919,6_4,3
126.975919,6_4,3
126.975919,6_4,3
126.975919,6_4,3
126.975919,6_4,3
126.975919,6_4,3
126.975919,6_4,3
126.975919,6_4,3
126.975919,6_4,3
126.975919,6_4,3
126.975919,6_4,3
126.975919,6_4,3
126.976706,5_4,3
126.97697,5_4,3
126.997209,5_4,3
126.998694,6_4,3
127.006239,4_3,4
127.006557,4_3,4
127.006927,4_3,4
127.007213,4_3,4
127.010879,4_3,4
127.010879,4_3,4
127.010879,4_3,4
127.010879,4_3,4
127.011011,4_3,4
127.011066,4_3,4
127.011106,4_3,4
127.011143,4_3,4
127.011424,4_3,4
127.01149,4_3,1
127.0116,4_3,4
127.011646,4_3,1
127.011735,4_3,4
127.011806,4_3,1
127.011897,4_3,4
127.011932,4_3,1
127.014311,4_3,4
127.014311,4_3,4
127.014311,4_3,4
127.014311,4_3,4
127.014311,4_3,4
127.014311,4_3,4
127.014311,4_3,4
127.014311,4_3,4
127.014311,4_3,1
127.014551,4_3,4
127.015727,4_3,1
127.015727,4_3,1
127.015971,4_3,4
127.0162,4_3,4
127.016673,4_3,4
127.016673,4_3,1
127.016673,6_4,3
127.016673,6_4,3
127.016759,4_3,4
127.017395,4_3,4
127.017865,6_4,3
127.017865,4_3,4
127.017974,4_3,4
127.020165,4_3,4
127.020232,4_3,4
127.021848,5_4,3
127.023414,4_3,4
127.023467,4_3,4
127.040262,6_4,3
127.049615,5_4,3
127.050498,5_4,3
127.068604,6_4,3
127.068604,6_4,3
127.068604,6_4,3
127.068604,6_4,3
127.072057,6_4,3
127.072057,6_4,3
127.072057,6_4,3
127.072057,6_4,3
127.072057,6_4,3
127.072057,6_4,3
127.072057,6_4,3
127.072057,6_4,3
127.072057,6_4,3
127.072057,6_4,3
127.072057,6_4,3
127.072057,6_4,3
127.072057,6_4,3
127.072057,6_4,3
127.072057,6_4,3
127.072708,5_4,3
127.074463,5_4,3
127.078309,5_4,3
127.090498,5_4,3
127.090786,6_4,3
127.095503,6_4,3
127.107121,5_4,3
127.110898,6_4,3
127.110898,6_4,3
127.110898,6_4,3
127.110898,6_4,3
127.110898,6_4,3
127.110898,6_4,3
127.110898,6_4,3
127.110898,6_4,3
127.115726,5_4,3
127.117916,6_4,3
127.118203,5_4,3
127.134139,6_4,3
127.144398,6_4,3
127.206805,5_4,3
127.207134,5_4,3
127.20721,5_4,3
127.207261,5_4,3
127.225735,6_4,3
127.225735,6_4,3
127.225735,6_4,3
127.225735,6_4,3
127.225735,6_4,3
127.225735,6_4,3
127.225735,6_4,3
127.225735,6_4,3
127.225735,6_4,3
127.225735,6_4,3
127.225735,6_4,3
127.225735,6_4,3
127.225735,6_4,3
127.225735,6_4,3
127.22618,5_4,3
127.226614,6_4,3
127.226614,6_4,3
127.226614,6_4,3
127.226614,6_4,3
127.226614,6_4,3
127.226614,6_4,3
127.227041,5_4,3
127.22771,6_4,3
127.22771,6_4,3
127.22771,6_4,3
127.2331,5_4,3
127.243792,5_4,3
127.251109,6_4,3
127.251109,6_4,3
127.251498,5_4,3
127.25375,5_4,3
127.256656,5_4,3
127.260743,5_4,3
127.2609,5_4,3
127.262992,5_4,3
127.263131,5_4,3
127.263203,5_4,3
127.263972,6_4,3
127.263972,6_4,3
127.266436,5_4,3
127.274953,6_4,3
127.274953,6_4,3
127.274953,6_4,3
127.274953,6_4,3
127.274953,6_4,3
127.274953,6_4,3
127.274953,6_4,3
127.274953,6_4,3
127.274953,6_4,3
127.275408,6_4,3
127.275408,6_4,3
127.275408,6_4,3
127.275408,6_4,3
127.275408,6_4,3
127.275408,6_4,3
127.275408,6_4,3
127.275708,5_4,3
127.276144,6_4,3
127.276144,6_4,3
127.276144,6_4,3
127.276144,6_4,3
127.276144,6_4,3
127.276144,6_4,3
127.27647,6_4,3
127.276539,5_4,3
127.278503,6_4,3
127.278503,6_4,3
127.278503,6_4,3
127.278503,6_4,3
127.278503,6_4,3
127.278503,6_4,3
127.278503,6_4,3
127.278503,6_4,3
127.278503,6_4,3
127.278503,6_4,3
127.27865,6_4,3
127.27865,6_4,3
127.27865,6_4,3
127.27865,6_4,3
127.27865,6_4,3
127.278951,5_4,3
127.279165,6_4,3
127.279165,6_4,3
127.279165,6_4,3
127.279165,6_4,3
127.279165,6_4,3
127.279165,6_4,3
127.279165,6_4,3
127.279165,6_4,3
127.279165,6_4,3
127.279936,6_4,3
127.279936,6_4,3
127.279936,6_4,3
127.279936,6_4,3
127.279936,6_4,3
127.279936,6_4,3
127.279936,6_4,3
127.279936,6_4,3
127.280454,5_4,3
127.280629,6_4,3
127.280629,6_4,3
127.280629,6_4,3
127.280629,6_4,3
127.280629,6_4,3
127.280717,5_4,3
127.28094,5_4,3
127.281426,6_4,3
127.281426,6_4,3
127.281426,6_4,3
127.281426,6_4,3
127.281426,6_4,3
127.281426,6_4,3
127.281426,6_4,3
127.281426,6_4,3
127.281426,6_4,3
127.281426,6_4,3
127.281426,6_4,3
127.282562,5_4,3
127.283139,6_4,3
127.283139,6_4,3
127.283139,6_4,3
127.283139,6_4,3
127.283139,6_4,3
127.283139,6_4,3
127.283139,6_4,3
127.283139,6_4,3
127.283139,6_4,3
127.283139,6_4,3
127.283139,6_4,3
127.287247,6_4,3
127.287247,6_4,3
127.287247,6_4,3
127.287247,6_4,3
127.287613,5_4,3
127.287721,5_4,3
127.287781,5_4,3
127.287836,5_4,3
127.287877,6_4,3
127.287918,5_4,3
127.288255,5_4,3
127.290113,6_4,3
127.290113,6_4,3
127.295231,5_4,3
127.302913,6_4,3
127.302913,6_4,3
127.302913,6_4,3
127.312889,5_4,3
127.313335,5_4,3
127.318789,5_4,3
127.331799,6_4,3
127.331799,6_4,3
127.331799,6_4,3
127.331799,6_4,3
127.332142,6_4,3
127.332142,6_4,3
127.337137,5_4,3
127.373603,6_4,3
127.373603,6_4,3
127.373603,6_4,3
127.373603,6_4,3
127.373603,6_4,3
127.373603,6_4,3
127.373603,6_4,3
127.373603,6_4,3
127.373603,6_4,3
127.373603,6_4,3
127.373603,6_4,3
127.373603,6_4,3
127.373603,6_4,3
127.373603,6_4,3
127.373603,6_4,3
127.373603,6_4,3
127.373603,6_4,3
127.373603,6_4,3
127.373603,6_4,3
127.373603,6_4,3
127.373603,6_4,3
127.373603,6_4,3
127.37411,6_4,3
127.37411,6_4,3
127.37411,6_4,3
127.37411,6_4,3
127.37411,6_4,3
127.37411,6_4,3
127.37411,6_4,3
127.37411,6_4,3
127.37411,6_4,3
127.37411,6_4,3
127.37411,6_4,3
127.374179,5_4,3
127.374439,5_4,3
127.375342,5_4,3
127.375469,5_4,3
127.375558,5_4,3
127.379169,5_4,3
127.379333,5_4,3
127.380874,5_4,3
127.383495,5_4,3
127.387735,6_4,3
127.387735,6_4,3
127.387735,6_4,3
127.387735,6_4,3
127.387735,6_4,3
127.387735,6_4,3
127.387735,6_4,3
127.391621,5_4,3
127.395005,6_4,3
127.395005,6_4,3
127.40036,4_4,4
127.400557,5_4,3
127.403235,4_4,4
127.403447,4_4,4
127.403794,4_4,4
127.406287,6_4,3
127.407399,6_4,3
127.407399,6_4,3
127.407528,6_4,3
127.407528,6_4,3
127.407528,6_4,3
127.407528,6_4,3
127.408922,6_4,3
127.408922,6_4,3
127.408922,6_4,3
127.408922,6_4,3
127.408922,6_4,3
127.408922,6_4,3
127.408922,6_4,3
127.409217,5_4,3
127.414075,5_4,3
127.416344,6_4,3
127.416344,6_4,3
127.416344,6_4,3
127.416344,6_4,3
127.416344,6_4,3
127.416344,6_4,3
127.416344,6_4,3
127.416344,6_4,3
127.416805,5_4,3
127.416966,5_4,3
127.417063,5_4,3
127.417131,6_4,3
127.417131,6_4,3
127.417131,6_4,3
127.417131,6_4,3
127.417131,6_4,3
127.417131,6_4,3
127.417354,5_4,3
127.418005,6_4,3
127.418005,6_4,3
127.418005,6_4,3
127.418005,6_4,3
127.418005,6_4,3
127.418005,6_4,3
127.418005,6_4,3
127.419932,5_4,3
127.421092,4_4,4
127.42123,5_4,3
127.421858,5_4,3
127.42244,4_4,4
127.422658,5_4,3
127.422968,5_4,3
127.429066,6_4,3
127.439678,6_4,3
127.439678,6_4,3
127.442763,6_4,3
127.442763,6_4,3
127.442763,6_4,3
127.442763,6_4,3
127.442763,6_4,3
127.442763,6_4,3
127.442763,6_4,3
127.442763,6_4,3
127.442763,6_4,3
127.442763,6_4,3
127.442763,6_4,3
127.442763,6_4,3
127.442763,6_4,3
127.443057,5_4,3
127.44498,6_4,3
127.44498,6_4,3
127.44498,6_4,3
127.44498,6_4,3
127.44498,6_4,3
127.44498,6_4,3
127.44498,6_4,3
127.44498,6_4,3
127.44498,6_4,3
127.44498,6_4,3
127.44498,6_4,3
127.44498,6_4,3
127.44498,6_4,3
127.44498,6_4,3
127.445437,6_4,3
127.445437,6_4,3
127.445437,6_4,3
127.445437,6_4,3
127.445437,6_4,3
127.445437,6_4,3
127.445437,6_4,3
127.445437,6_4,3
127.446146,5_4,3
127.446604,5_4,3
127.446911,6_4,3
127.446911,6_4,3
127.446911,6_4,3
127.447518,6_4,3
127.447518,6_4,3
127.447518,6_4,3
127.447518,6_4,3
127.447518,6_4,3
127.447948,5_4,3
127.448065,5_4,3
127.448138,5_4,3
127.448195,5_4,3
127.448299,6_4,3
127.448299,6_4,3
127.448299,6_4,3
127.448299,6_4,3
127.448299,6_4,3
127.448299,6_4,3
127.448299,6_4,3
127.448299,6_4,3
127.448299,6_4,3
127.448299,6_4,3
127.448827,5_4,3
127.450335,5_4,3
127.451055,6_4,3
127.451055,6_4,3
127.451055,6_4,3
127.451055,6_4,3
127.451055,6_4,3
127.451332,5_4,3
127.452579,6_4,3
127.452579,6_4,3
127.452579,6_4,3
127.452579,6_4,3
127.452579,6_4,3
127.452579,6_4,3
127.452579,6_4,3
127.452579,6_4,3
127.452579,6_4,3
127.452579,6_4,3
127.452867,5_4,3
127.453437,6_4,3
127.453437,6_4,3
127.453437,6_4,3
127.453437,6_4,3
127.453437,6_4,3
127.453437,6_4,3
127.453971,5_4,3
127.454299,5_4,3
127.454544,6_4,3
127.454544,6_4,3
127.454544,6_4,3
127.454544,6_4,3
127.454544,6_4,3
127.454544,6_4,3
127.454544,6_4,3
127.454544,6_4,3
127.454544,6_4,3
127.454544,6_4,3
127.454544,6_4,3
127.454544,6_4,3
127.454544,6_4,3
127.455345,6_4,3
127.455345,6_4,3
127.455345,6_4,3
127.455345,6_4,3
127.455345,6_4,3
127.455345,6_4,3
127.455345,6_4,3
127.455345,6_4,3
127.455994,6_4,3
127.455994,6_4,3
127.455994,6_4,3
127.455994,6_4,3
127.455994,6_4,3
127.455994,6_4,3
127.456581,5_4,3
127.456877,5_4,3
127.457388,6_4,3
127.457388,6_4,3
127.457388,6_4,3
127.457388,6_4,3
127.457388,6_4,3
127.457388,6_4,3
127.457388,6_4,3
127.457388,6_4,3
127.457388,6_4,3
127.457388,6_4,3
127.457388,6_4,3
127.457388,6_4,3
127.458175,5_4,3
127.458421,5_4,3
127.458624,6_4,3
127.458624,6_4,3
127.458624,6_4,3
127.458624,6_4,3
127.458624,6_4,3
127.458624,6_4,3
127.458624,6_4,3
127.458624,6_4,3
127.458624,6_4,3
127.458624,6_4,3
127.459385,1_3,4
127.459717,5_4,3
127.459957,6_4,3
127.459957,6_4,3
127.460972,6_4,3
127.460972,6_4,3
127.460972,6_4,3
127.460972,6_4,3
127.460972,6_4,3
127.460972,6_4,3
127.460972,6_4,3
127.460972,6_4,3
127.460972,6_4,3
127.460972,6_4,3
127.460972,6_4,3
127.460972,6_4,3
127.460972,6_4,3
127.461348,6_4,3
127.461348,6_4,3
127.461348,6_4,3
127.461348,6_4,3
127.461348,6_4,3
127.461607,5_4,3
127.461824,5_4,3
127.464573,5_3,4
127.464573,5_3,4
127.464625,4_4,4
127.469043,5_3,4
127.469043,5_3,4
127.469043,6_4,3
127.469105,4_4,4
127.47047,5_3,4
127.47047,6_4,3
127.47136,5_3,4
127.47136,5_3,4
127.47136,5_3,4
127.471413,4_4,4
127.472798,4_4,4
127.475398,6_4,3
127.476366,5_3,4
127.476365,5_4,3
127.476435,4_4,4
127.476636,5_4,3
127.477429,4_4,4
127.487546,5_3,4
127.487546,5_3,4
127.487546,5_3,4
127.48759,4_4,4
127.495446,6_4,3
127.495446,6_4,3
127.497699,6_4,3
127.497699,6_4,3
127.497699,6_4,3
127.497699,6_4,3
127.497699,6_4,3
127.497699,6_4,3
127.498196,6_4,3
127.499286,6_4,3
127.499286,6_4,3
127.499286,6_4,3
127.499286,6_4,3
127.499286,6_4,3
127.499286,6_4,3
127.499286,6_4,3
127.49968,5_4,3
127.500163,4_4,4
127.504196,5_4,3
127.509885,4_4,4
127.521232,6_4,3
127.524758,5_3,4
127.531317,5_3,4
127.531317,5_3,4
127.531317,5_3,4
127.531377,4_4,4
127.531436,4_4,4
127.531924,4_4,4
127.532678,5_4,3
127.532868,5_3,4
127.532868,5_3,4
127.532926,4_4,4
127.533207,5_3,4
127.55282,6_4,3
127.556379,6_4,3
127.556379,6_4,3
127.556379,6_4,3
127.556379,6_4,3
127.556379,6_4,3
127.556379,6_4,3
127.556379,6_4,3
127.556379,6_4,3
127.556379,6_4,3
127.556379,6_4,3
127.556379,6_4,3
127.556767,6_4,3
127.556767,6_4,3
127.556767,6_4,3
127.556767,6_4,3
127.556823,5_4,3
127.557022,5_4,3
127.557869,6_4,3
127.557959,6_4,3
127.557959,6_4,3
127.558882,6_4,3
127.558882,6_4,3
127.558882,6_4,3
127.558882,6_4,3
127.558882,6_4,3
127.558882,6_4,3
127.558882,6_4,3
127.558882,6_4,3
127.558882,6_4,3
127.558882,6_4,3
127.558882,6_4,3
127.558882,6_4,3
127.559346,6_4,3
127.559346,6_4,3
127.559346,6_4,3
127.559346,6_4,3
127.559346,6_4,3
127.559407,5_4,3
127.559593,5_4,3
127.559989,6_4,3
127.559989,6_4,3
127.559989,6_4,3
127.559989,6_4,3
127.559989,6_4,3
127.559989,6_4,3
127.559989,6_4,3
127.56049,6_4,3
127.56049,6_4,3
127.56049,6_4,3
127.56049,6_4,3
127.56049,6_4,3
127.560836,5_4,3
127.565327,5_4,3
127.572912,4_4,4
127.583109,5_3,4
127.583109,6_4,3
127.609704,5_4,4
127.614562,4_4,4
127.624399,4_4,4
127.632082,5_3,4
127.633829,5_4,4
127.670154,5_4,3
127.70953,6_4,3
127.795176,6_4,3
127.795176,6_4,3
127.795176,6_4,3
127.795507,5_4,3
127.795636,5_4,3
127.797678,6_4,3
127.797678,6_4,3
127.797678,6_4,3
127.797678,6_4,3
127.797678,6_4,3
127.797678,6_4,3
127.797678,6_4,3
127.797678,6_4,3
127.798675,5_4,3
127.80803,6_4,3
127.80803,6_4,3
127.80803,6_4,3
127.80803,6_4,3
127.80803,6_4,3
127.80803,6_4,3
127.80803,6_4,3
127.80803,6_4,3
127.80803,6_4,3
127.80803,6_4,3
127.80803,6_4,3
127.80803,6_4,3
127.80803,6_4,3
127.80803,6_4,3
127.80856,6_4,3
127.808655,5_4,3
127.808899,5_4,3
127.812644,5_4,3
127.812916,5_4,3
127.813125,5_4,3
127.818869,6_4,3
127.818869,6_4,3
127.818869,6_4,3
127.818869,6_4,3
127.818869,6_4,3
127.818869,6_4,3
127.818869,6_4,3
127.818869,6_4,3
127.818869,6_4,3
127.818869,6_4,3
127.818869,6_4,3
127.818869,6_4,3
127.819178,6_4,3
127.819178,6_4,3
127.819178,6_4,3
127.819178,6_4,3
127.819268,5_4,3
127.819454,5_4,3
127.819593,5_4,3
127.819967,5_4,3
127.82094,6_4,3
127.82094,6_4,3
127.82094,6_4,3
127.82094,6_4,3
127.82094,6_4,3
127.82094,6_4,3
127.82094,6_4,3
127.82094,6_4,3
127.82094,6_4,3
127.821326,5_4,3
127.821455,6_4,3
127.821455,6_4,3
127.821455,6_4,3
127.821455,6_4,3
127.821455,6_4,3
127.821455,6_4,3
127.821455,6_4,3
127.821921,6_4,3
127.821921,6_4,3
127.821921,6_4,3
127.821921,6_4,3
127.821921,6_4,3
127.821921,6_4,3
127.822325,5_4,3
127.822673,6_4,3
127.822673,6_4,3
127.822673,6_4,3
127.822673,6_4,3
127.822673,6_4,3
127.822673,6_4,3
127.822673,6_4,3
127.823096,6_4,3
127.823096,6_4,3
127.823096,6_4,3
127.823096,6_4,3
127.823096,6_4,3
127.823131,5_4,3
127.824133,6_4,3
127.824133,6_4,3
127.824133,6_4,3
127.824738,5_4,3
127.834898,6_4,3
127.834898,6_4,3
127.834898,6_4,3
127.834898,6_4,3
127.834898,6_4,3
127.834898,6_4,3
127.834898,6_4,3
127.834898,6_4,3
127.834898,6_4,3
127.834898,6_4,3
127.834898,6_4,3
127.834898,6_4,3
127.834898,6_4,3
127.834898,6_4,3
127.834898,6_4,3
127.834898,6_4,3
127.834898,6_4,3
127.834898,6_4,3
127.834898,6_4,3
127.834898,6_4,3
127.834898,6_4,3
127.834898,6_4,3
127.834898,6_4,3
127.834898,6_4,3
127.834898,6_4,3
127.834898,6_4,3
127.834898,6_4,3
127.834898,6_4,3
127.834898,6_4,3
127.834898,6_4,3
127.834898,6_4,3
127.834898,6_4,3
127.83515,6_4,3
127.83515,6_4,3
127.83515,6_4,3
127.83515,6_4,3
127.83515,6_4,3
127.83515,6_4,3
127.83515,6_4,3
127.83515,6_4,3
127.83515,6_4,3
127.83515,6_4,3
127.83515,6_4,3
127.83515,6_4,3
127.83515,6_4,3
127.83515,6_4,3
127.83515,6_4,3
127.83515,6_4,3
127.83515,6_4,3
127.83515,6_4,3
127.83515,6_4,3
127.83515,6_4,3
127.83515,6_4,3
127.83515,6_4,3
127.835551,5_4,3
127.835963,5_4,3
127.836333,5_4,3
127.837103,5_4,3
127.837464,5_4,3
127.841347,5_4,3
127.841511,5_4,3
127.845555,6_4,3
127.845555,6_4,3
127.845555,6_4,3
127.845555,6_4,3
127.845555,6_4,3
127.845555,6_4,3
127.845555,6_4,3
127.845555,6_4,3
127.845555,6_4,3
127.845555,6_4,3
127.845555,6_4,3
127.845555,6_4,3
127.845555,6_4,3
127.845555,6_4,3
127.845555,6_4,3
127.845555,6_4,3
127.845555,6_4,3
127.845555,6_4,3
127.845555,6_4,3
127.845555,6_4,3
127.845555,6_4,3
127.845555,6_4,3
127.845555,6_4,3
127.845555,6_4,3
127.845555,6_4,3
127.845555,6_4,3
127.845555,6_4,3
127.845555,6_4,3
127.845555,6_4,3
127.845555,6_4,3
127.845555,6_4,3
127.845555,6_4,3
127.845942,6_4,3
127.845942,6_4,3
127.845942,6_4,3
127.845942,6_4,3
127.845942,6_4,3
127.845942,6_4,3
127.845942,6_4,3
127.845942,6_4,3
127.845942,6_4,3
127.845942,6_4,3
127.845942,6_4,3
127.845942,6_4,3
127.845942,6_4,3
127.845942,6_4,3
127.845942,6_4,3
127.845942,6_4,3
127.845942,6_4,3
127.845942,6_4,3
127.845942,6_4,3
127.845942,6_4,3
127.845942,6_4,3
127.845942,6_4,3
127.845942,6_4,3
127.845942,6_4,3
127.845942,6_4,3
127.845942,6_4,3
127.845942,6_4,3
127.845942,6_4,3
127.845942,6_4,3
127.845942,6_4,3
127.845942,6_4,3
127.845942,6_4,3
127.846183,6_4,3
127.846183,6_4,3
127.846183,6_4,3
127.846183,6_4,3
127.846183,6_4,3
127.846183,6_4,3
127.846183,6_4,3
127.846183,6_4,3
127.846183,6_4,3
127.846183,6_4,3
127.846183,6_4,3
127.846183,6_4,3
127.846183,6_4,3
127.846183,6_4,3
127.846183,6_4,3
127.846183,6_4,3
127.846183,6_4,3
127.846488,5_4,3
127.847005,5_4,3
127.84723,5_4,3
127.847454,5_4,3
127.848098,5_4,3
127.848309,5_4,3
127.848503,5_4,3
127.848795,6_4,3
127.848795,6_4,3
127.848795,6_4,3
127.848795,6_4,3
127.848795,6_4,3
127.848795,6_4,3
127.848795,6_4,3
127.848795,6_4,3
127.849468,5_4,3
127.850617,5_4,3
127.852669,5_4,3
127.866413,5_4,3
127.873005,5_4,3
127.87309,6_4,3
127.873171,6_4,3
127.876141,5_4,3
127.876457,5_4,3
127.894844,6_4,3
127.894844,6_4,3
127.894844,6_4,3
127.894844,6_4,3
127.894844,6_4,3
127.894844,6_4,3
127.894844,6_4,3
127.894844,6_4,3
127.894844,6_4,3
127.894844,6_4,3
127.894844,6_4,3
127.894844,6_4,3
127.894844,6_4,3
127.894844,6_4,3
127.894844,6_4,3
127.894844,6_4,3
127.894844,6_4,3
127.894844,6_4,3
127.894844,6_4,3
127.894844,6_4,3
127.894844,6_4,3
127.894844,6_4,3
127.894844,6_4,3
127.894844,6_4,3
127.894844,6_4,3
127.894844,6_4,3
127.894844,6_4,3
127.894844,6_4,3
127.894844,6_4,3
127.894844,6_4,3
127.894844,6_4,3
127.894844,6_4,3
127.895142,6_4,3
127.895142,6_4,3
127.895142,6_4,3
127.895142,6_4,3
127.895142,6_4,3
127.895142,6_4,3
127.895142,6_4,3
127.896395,5_4,3
127.896843,5_4,3
127.897072,6_4,3
127.897072,6_4,3
127.897072,6_4,3
127.897203,5_4,3
127.898048,6_4,3
127.898048,6_4,3
127.898048,6_4,3
127.898048,6_4,3
127.898048,6_4,3
127.898048,6_4,3
127.898048,6_4,3
127.898048,6_4,3
127.898048,6_4,3
127.898048,6_4,3
127.899195,5_4,3
127.899682,5_4,3
127.900703,6_4,3
127.900703,6_4,3
127.900703,6_4,3
127.900703,6_4,3
127.900703,6_4,3
127.900703,6_4,3
127.900703,6_4,3
127.900703,6_4,3
127.900703,6_4,3
127.900703,6_4,3
127.900703,6_4,3
127.900703,6_4,3
127.900703,6_4,3
127.900703,6_4,3
127.900703,6_4,3
127.900703,6_4,3
127.900703,6_4,3
127.900703,6_4,3
127.900703,6_4,3
127.901275,5_4,3
127.901672,5_4,3
127.906603,5_4,3
127.922223,6_4,3
127.922553,5_4,3
127.925093,5_4,3
127.926433,5_4,3
127.928338,5_4,3
127.941255,6_4,3
127.941255,6_4,3
127.941255,6_4,3
127.941255,6_4,3
127.941255,6_4,3
127.94231,6_4,3
127.94231,6_4,3
127.94231,6_4,3
127.94231,6_4,3
127.94231,6_4,3
127.94231,6_4,3
127.94231,6_4,3
127.94231,6_4,3
127.94231,6_4,3
127.94231,6_4,3
127.94231,6_4,3
127.94231,6_4,3
127.94231,6_4,3
127.94231,6_4,3
127.94231,6_4,3
127.94231,6_4,3
127.942662,5_4,3
127.942932,5_4,3
127.943188,6_4,3
127.943188,6_4,3
127.943188,6_4,3
127.943188,6_4,3
127.943188,6_4,3
127.943188,6_4,3
127.943188,6_4,3
127.943188,6_4,3
127.943188,6_4,3
127.943562,5_4,3
127.943802,6_4,3
127.945975,6_4,3
127.945975,6_4,3
127.945975,6_4,3
127.945975,6_4,3
127.945975,6_4,3
127.945975,6_4,3
127.945975,6_4,3
127.945975,6_4,3
127.945975,6_4,3
127.945975,6_4,3
127.945975,6_4,3
127.946237,6_4,3
127.946237,6_4,3
127.946237,6_4,3
127.946237,6_4,3
127.946824,5_4,3
127.947657,6_4,3
127.947657,6_4,3
127.947657,6_4,3
127.947657,6_4,3
127.947657,6_4,3
127.947657,6_4,3
127.947657,6_4,3
127.947657,6_4,3
127.947657,6_4,3
127.947657,6_4,3
127.947657,6_4,3
127.948111,5_4,3
127.948596,6_4,3
127.948596,6_4,3
127.948596,6_4,3
127.948596,6_4,3
127.948596,6_4,3
127.948596,6_4,3
127.948596,6_4,3
127.948596,6_4,3
127.948596,6_4,3
127.948596,6_4,3
127.949578,6_4,3
127.949578,6_4,3
127.949578,6_4,3
127.949578,6_4,3
127.949578,6_4,3
127.949578,6_4,3
127.949578,6_4,3
127.949578,6_4,3
127.950835,5_4,3
127.950911,6_4,3
127.950911,6_4,3
127.950911,6_4,3
127.950911,6_4,3
127.950911,6_4,3
127.950911,6_4,3
127.950911,6_4,3
127.950911,6_4,3
127.950911,6_4,3
127.950911,6_4,3
127.950911,6_4,3
127.950911,6_4,3
127.950911,6_4,3
127.950911,6_4,3
127.951266,5_4,3
127.951605,5_4,3
127.953735,6_4,3
127.953735,6_4,3
127.953735,6_4,3
127.953735,6_4,3
127.953735,6_4,3
127.953735,6_4,3
127.953735,6_4,3
127.953735,6_4,3
127.953735,6_4,3
127.953735,6_4,3
127.953735,6_4,3
127.9543,5_4,3
127.95475,6_4,3
127.95475,6_4,3
127.95475,6_4,3
127.95475,6_4,3
127.95475,6_4,3
127.95475,6_4,3
127.95475,6_4,3
127.95475,6_4,3
127.95475,6_4,3
127.95475,6_4,3
127.955027,5_4,3
127.96161,5_4,3
127.965841,5_4,3
127.986324,6_4,3
127.986324,6_4,3
127.986324,6_4,3
127.986324,6_4,3
127.986324,6_4,3
127.986324,6_4,3
127.986324,6_4,3
127.986324,6_4,3
127.986324,6_4,3
127.986324,6_4,3
127.986832,5_4,3
127.987192,6_4,3
127.987192,6_4,3
127.987192,6_4,3
127.987192,6_4,3
127.987192,6_4,3
127.987192,6_4,3
127.987192,6_4,3
127.987192,6_4,3
127.987824,6_4,3
127.987824,6_4,3
127.987824,6_4,3
127.987824,6_4,3
127.987824,6_4,3
127.987824,6_4,3
127.988023,6_4,3
127.988023,6_4,3
127.988023,6_4,3
127.988023,6_4,3
127.988023,6_4,3
127.988023,6_4,3
127.988023,6_4,3
127.988023,6_4,3
127.988093,5_4,3
127.988406,5_4,3
127.994193,5_4,3
128.009261,6_4,3
128.028346,5_4,3
128.047706,6_4,3
128.047706,6_4,3
128.047706,6_4,3
128.047706,6_4,3
128.047706,6_4,3
128.047706,6_4,3
128.047706,6_4,3
128.047706,6_4,3
128.047706,6_4,3
128.047706,6_4,3
128.047706,6_4,3
128.047706,6_4,3
128.048512,5_4,3
128.053017,5_4,3
128.056747,5_4,3
128.0576,5_4,3
128.069399,6_4,3
128.078544,6_4,3
128.080269,6_4,3
128.080269,6_4,3
128.080269,6_4,3
128.080269,6_4,3
128.080529,6_4,3
128.080529,6_4,3
128.080529,6_4,3
128.080529,6_4,3
128.081351,6_4,3
128.081351,6_4,3
128.081351,6_4,3
128.081351,6_4,3
128.081692,5_4,3
128.08628,5_4,3
128.086908,6_4,3
128.088097,6_4,3
128.088097,6_4,3
128.088097,6_4,3
128.088097,6_4,3
128.088097,6_4,3
128.088097,6_4,3
128.088097,6_4,3
128.088097,6_4,3
128.088097,6_4,3
128.088097,6_4,3
128.088097,6_4,3
128.088097,6_4,3
128.088097,6_4,3
128.088097,6_4,3
128.08886,5_4,3
128.089048,6_4,3
